uniProtID,accession,label,existence,species,history,old_ID
TIG_THEMA,Q9WZF8,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 133, 'sequenceVersion': 1}",The797
TOP1_THEMA,P46799,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 160, 'sequenceVersion': 1}",The798
TRPC_THEMA,Q56319,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 142, 'sequenceVersion': 3}",The800
TRPF_THEMA,Q56320,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 138, 'sequenceVersion': 1}",The801
TRUB_THEMA,Q9WZW0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-05-04', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 146, 'sequenceVersion': 1}",The802
UPP_THEMA,Q9WZI0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-08-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 139, 'sequenceVersion': 1}",The803
UVRC_THEMA,Q9WYA3,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 141, 'sequenceVersion': 1}",The804
UXAC_THEMA,Q9WXR9,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 124, 'sequenceVersion': 1}",The805
XYNA_THEMA,Q60037,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 152, 'sequenceVersion': 1}",The806
Y1081_THEMA,Q9X0H0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",The808
Y1410_THEMA,Q9X1D0,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 116, 'sequenceVersion': 1}",The809
Y1420_THEMA,Q9X1D7,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2008-02-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2008-02-05', 'entryVersion': 121, 'sequenceVersion': 2}",The810
Y1442_THEMA,Q9X1F5,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 136, 'sequenceVersion': 1}",The811
Y1468_THEMA,Q9X1H9,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2003-02-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 109, 'sequenceVersion': 1}",The812
Y1570_THEMA,Q9X1Q6,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 94, 'sequenceVersion': 1}",The814
ECFA2_THEMA,Q9WY65,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2004-12-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 133, 'sequenceVersion': 1}",The815
IOLO_THEMA,Q9WYP7,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 110, 'sequenceVersion': 1}",The816
Y983_THEMA,Q9X078,1,Evidence at protein level,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",The817
AAPAT_THET8,Q56232,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 139, 'sequenceVersion': 1}",The818
AK_THETH,P61489,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2004-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-05-24', 'entryVersion': 88, 'sequenceVersion': 1}",The821
AMPT_THET8,P42778,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 95, 'sequenceVersion': 1}",The822
LYSY_THET2,O50146,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 146, 'sequenceVersion': 2}",The823
ARLY_THET8,Q5SLL0,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-06-27', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 109, 'sequenceVersion': 1}",The825
AROE_THET8,Q5SJF8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-05-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 116, 'sequenceVersion': 1}",The826
BGAL_THETH,O69315,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2009-03-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 82, 'sequenceVersion': 1}",The829
CLPB_THET8,Q9RA63,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-05-24', 'entryVersion': 140, 'sequenceVersion': 2}",The835
COBT_THET8,Q7SIC7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2004-03-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-06-07', 'entryVersion': 118, 'sequenceVersion': 2}",The838
COMB_THET8,Q5SID6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 84, 'sequenceVersion': 1}",The839
COX1_THET8,Q5SJ79,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 137, 'sequenceVersion': 1}",The840
COX2_THET8,Q5SJ80,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 127, 'sequenceVersion': 1}",The841
COXA_THET8,P82543,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-05-04', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 134, 'sequenceVersion': 2}",The842
CUTA_THET8,Q7SIA8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-12-15', 'entryVersion': 87, 'sequenceVersion': 1}",The843
CY552_THET8,Q5SME3,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 98, 'sequenceVersion': 1}",The844
DAFA_THET8,P77527,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-02-01', 'entryVersion': 87, 'sequenceVersion': 1}",The845
DBH_THET8,P19436,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1991-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 114, 'sequenceVersion': 2}",The846
DDL_THET8,Q5SHZ3,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-06-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 111, 'sequenceVersion': 1}",The847
DNAA_THET8,Q9X9D5,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 118, 'sequenceVersion': 1}",The850
DNLJ_THET8,P26996,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-08-01', 'entryVersion': 151, 'sequenceVersion': 1}",The853
DPO1F_THETH,P30313,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 104, 'sequenceVersion': 1}",The854
EFTS_THET8,P43895,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 141, 'sequenceVersion': 1}",The858
FENR_THET8,Q5SL28,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-03-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 109, 'sequenceVersion': 1}",The862
G6PI_THET8,Q5SLL6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-11-08', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 102, 'sequenceVersion': 1}",The865
GCSH_THET8,Q5SKW9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2007-09-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 100, 'sequenceVersion': 1}",The867
GCSPB_THET8,Q5SKW7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 96, 'sequenceVersion': 1}",The868
GLPK_THETH,O66131,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1999-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 84, 'sequenceVersion': 1}",The869
GLYA_THET8,Q5SI56,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-05-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 104, 'sequenceVersion': 1}",The870
GRPE_THET8,Q56236,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 113, 'sequenceVersion': 1}",The871
GUAA_THET8,Q5SI28,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-04-04', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 102, 'sequenceVersion': 1}",The873
HIS5_THET8,Q7SIC0,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2004-03-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-12-15', 'entryVersion': 122, 'sequenceVersion': 1}",The877
HPAB_THET8,Q5SJP8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-11-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 98, 'sequenceVersion': 1}",The879
HPAC_THET8,Q5SJP7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-11-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 91, 'sequenceVersion': 1}",The880
IDH_THET8,P33197,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 133, 'sequenceVersion': 2}",The881
IPYR_THET8,P38576,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 132, 'sequenceVersion': 2}",The885
RSMA_THET8,Q5SM60,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 99, 'sequenceVersion': 1}",The892
MALQ_THETH,O87172,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 102, 'sequenceVersion': 1}",The898
MGTE_THET8,Q5SMG8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-02-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 108, 'sequenceVersion': 1}",The901
MUTS_THET8,Q56239,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 122, 'sequenceVersion': 3}",The904
NOX_THET8,Q60049,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 118, 'sequenceVersion': 2}",The906
NQO15_THET8,Q5SKZ7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-04-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 101, 'sequenceVersion': 3}",The907
NQO1_THET8,Q56222,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 141, 'sequenceVersion': 1}",The908
NQO2_THET8,Q56221,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 154, 'sequenceVersion': 3}",The909
NQO3_THET8,Q56223,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 158, 'sequenceVersion': 2}",The910
NUSG_THET8,P35872,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-06-01', 'entryVersion': 124, 'sequenceVersion': 1}",The915
OBG_THET8,Q5SHE9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2009-10-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 117, 'sequenceVersion': 1}",The916
ODBA_THET8,Q5SLR4,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2007-07-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 100, 'sequenceVersion': 1}",The917
PDXT_THET8,Q5SKD6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-07-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 92, 'sequenceVersion': 1}",The924
PRMA_THET8,Q84BQ9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 119, 'sequenceVersion': 2}",The928
PYRG_THET8,Q5SIA8,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 108, 'sequenceVersion': 1}",The930
RIMM_THET8,Q5SJH5,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-06-07', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 98, 'sequenceVersion': 1}",The936
RL16_THET2,Q72I11,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2006-01-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 105, 'sequenceVersion': 1}",The947
RL19_THET2,Q72JU9,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2004-12-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 106, 'sequenceVersion': 1}",The954
RL32_THET2,P62652,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 103, 'sequenceVersion': 2}",The987
RL34_THET8,P80340,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-03-15', 'entryVersion': 176, 'sequenceVersion': 3}",The991
RL4_THET8,Q5SHN9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 149, 'sequenceVersion': 1}",The1001
RL9_THET2,Q72GV5,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2006-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 104, 'sequenceVersion': 1}",The1009
RNH_THET8,P29253,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '1992-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1993-07-01', 'entryVersion': 159, 'sequenceVersion': 2}",The1012
RNSE_THET8,Q5SLP1,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 90, 'sequenceVersion': 1}",The1014
