uniProtID,accession,label,existence,species,history
RTCB_METKA,Q8TUS2,1,Evidence at protein level,Methanopyrus kandleri,"{'firstPublicDate': '2006-04-18', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 105, 'sequenceVersion': 1}"
SYS2_METKA,Q8TVD2,1,Evidence at protein level,Methanopyrus kandleri,"{'firstPublicDate': '2007-05-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 105, 'sequenceVersion': 1}"
AMZA_METKA,Q8TXW1,1,Evidence at protein level,Methanopyrus kandleri,"{'firstPublicDate': '2006-01-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 82, 'sequenceVersion': 1}"
SYM_NANEQ,Q74MZ1,1,Evidence at protein level,Nanoarchaeum equitans,"{'firstPublicDate': '2005-07-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 112, 'sequenceVersion': 1}"
TAW22_NANEQ,Q74NE4,1,Evidence at protein level,Nanoarchaeum equitans,"{'firstPublicDate': '2017-03-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 65, 'sequenceVersion': 1}"
VAPC9_PYRAE,Q8ZUJ3,1,Evidence at protein level,Pyrobaculum aerophilum,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-03-01', 'entryVersion': 102, 'sequenceVersion': 1}"
UDGB_PYRAE,Q8ZXE0,1,Evidence at protein level,Pyrobaculum aerophilum,"{'firstPublicDate': '2017-03-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-03-01', 'entryVersion': 78, 'sequenceVersion': 1}"
MIG_PYRAE,Q7LX22,1,Evidence at protein level,Pyrobaculum aerophilum,"{'firstPublicDate': '2020-02-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-03-08', 'entryVersion': 53, 'sequenceVersion': 1}"
VAPB3_PYRAE,Q8ZZP2,1,Evidence at protein level,Pyrobaculum aerophilum,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-03-01', 'entryVersion': 64, 'sequenceVersion': 1}"
DPDH_PYRIL,A1RVM8,1,Evidence at protein level,Pyrobaculum islandicum,"{'firstPublicDate': '2013-10-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-02-06', 'entryVersion': 77, 'sequenceVersion': 1}"
REP75_PYRAB,O54003,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2012-11-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-06-01', 'entryVersion': 51, 'sequenceVersion': 1}"
TAW22_PYRAB,Q9V2G1,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 98, 'sequenceVersion': 1}"
NITR_PYRAB,Q9UYV8,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-06-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 109, 'sequenceVersion': 1}"
TMG10_PYRAB,Q9UY84,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2011-04-05', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2011-04-05', 'entryVersion': 116, 'sequenceVersion': 2}"
GPN_PYRAB,Q9UYR9,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-11-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2014-11-26', 'entryVersion': 139, 'sequenceVersion': 2}"
ARLMC_PYRAB,Q9UZK1,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 111, 'sequenceVersion': 1}"
XERA_PYRAB,Q9V1P5,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2005-08-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 117, 'sequenceVersion': 1}"
TYW1_PYRAB,Q9V1F9,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-02-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 102, 'sequenceVersion': 1}"
ARCH_PYRAB,Q9V105,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 102, 'sequenceVersion': 1}"
PCC1_PYRAB,Q9V1Z9,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2014-10-01', 'entryVersion': 72, 'sequenceVersion': 2}"
CG121_PYRAB,Q9UZ62,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 86, 'sequenceVersion': 1}"
KAD6_PYRAB,Q9UZK4,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 107, 'sequenceVersion': 1}"
RS19E_PYRAB,Q9V0G8,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2012-09-05', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 113, 'sequenceVersion': 1}"
RNABP_PYRAB,Q9UXX8,1,Evidence at protein level,Pyrococcus abyssi,"{'firstPublicDate': '2014-11-26', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 89, 'sequenceVersion': 1}"
JAMM1_PYRFU,Q8U1Y4,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2017-10-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 93, 'sequenceVersion': 1}"
HYD1D_PYRFU,E7FHU4,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-03-08', 'entryVersion': 56, 'sequenceVersion': 1}"
HYD1A_PYRFU,E7FI44,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-03-08', 'entryVersion': 54, 'sequenceVersion': 1}"
SUDHA_PYRFU,Q8U195,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 125, 'sequenceVersion': 1}"
GAPOR_PYRFU,Q8U3K2,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-10-31', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 92, 'sequenceVersion': 1}"
CMR2_PYRFU,Q8U1S6,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 95, 'sequenceVersion': 1}"
MBHLB_PYRFU,Q8U0Z7,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 95, 'sequenceVersion': 1}"
MUTS2_PYRFU,Q8U3J2,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-10-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 89, 'sequenceVersion': 1}"
CMR4_PYRFU,Q8U1S9,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 94, 'sequenceVersion': 1}"
HERA_PYRFU,Q8U1P0,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2015-10-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 87, 'sequenceVersion': 1}"
CMR3_PYRFU,Q8U1S7,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 91, 'sequenceVersion': 1}"
HYD1G_PYRFU,Q8U2E4,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 99, 'sequenceVersion': 1}"
SECE_PYRFU,Q8TZK2,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 116, 'sequenceVersion': 1}"
RL37_PYRFU,Q8U0P5,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-07-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 92, 'sequenceVersion': 1}"
RL6_PYRFU,Q8U015,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2006-11-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 102, 'sequenceVersion': 1}"
RS17_PYRFU,Q8U008,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2006-04-18', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 110, 'sequenceVersion': 1}"
MOAB_PYRFU,Q8U3T3,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2010-03-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 100, 'sequenceVersion': 1}"
MBHLA_PYRFU,Q8U0Z6,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 105, 'sequenceVersion': 1}"
NDRZ_PYRFU,E7FHX6,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2014-04-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2011-03-08', 'entryVersion': 72, 'sequenceVersion': 1}"
NURA_PYRFU,Q8U1N8,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2015-10-14', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 85, 'sequenceVersion': 1}"
RL13_PYRFU,Q8U0E6,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2006-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 103, 'sequenceVersion': 1}"
RL24E_PYRFU,Q8U158,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 97, 'sequenceVersion': 1}"
SMC_PYRFU,Q8TZY2,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2011-05-31', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-05-31', 'entryVersion': 124, 'sequenceVersion': 2}"
RL44E_PYRFU,Q8U475,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 93, 'sequenceVersion': 1}"
RS27A_PYRFU,Q8U443,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 95, 'sequenceVersion': 1}"
SPT4_PYRFU,Q8U440,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-05-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 111, 'sequenceVersion': 1}"
RL41_PYRFU,Q8U232,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2004-08-31', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2017-06-07', 'entryVersion': 57, 'sequenceVersion': 3}"
RIDA_PYRFU,Q8U308,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-03-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 94, 'sequenceVersion': 1}"
SAMP2_PYRFU,Q8U1Z3,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2017-10-25', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 91, 'sequenceVersion': 1}"
RL34_PYRFU,Q8U2L3,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-07-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 90, 'sequenceVersion': 1}"
RL37A_PYRFU,Q8TZI4,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 95, 'sequenceVersion': 1}"
RS28_PYRFU,Q8U159,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-13', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 92, 'sequenceVersion': 1}"
RL29_PYRFU,Q8U005,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 93, 'sequenceVersion': 1}"
MBHJ_PYRFU,Q8U0Z8,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 111, 'sequenceVersion': 1}"
CMR5_PYRFU,Q8U1T0,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 94, 'sequenceVersion': 1}"
HYD1B_PYRFU,Q8U2E5,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-01-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 109, 'sequenceVersion': 1}"
CMR1A_PYRFU,Q8U1S5,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 82, 'sequenceVersion': 1}"
CMR6_PYRFU,Q8U1T1,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 86, 'sequenceVersion': 1}"
FBP_PYRFU,Q8TZH9,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2017-11-22', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 114, 'sequenceVersion': 1}"
DHNPA_PYRFU,E7FHF1,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2012-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-03-08', 'entryVersion': 59, 'sequenceVersion': 1}"
RTCA_PYRFU,Q8U0N7,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-10-10', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 105, 'sequenceVersion': 1}"
RS14Z_PYRFU,Q8U013,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 95, 'sequenceVersion': 1}"
RL15_PYRFU,Q8U018,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 91, 'sequenceVersion': 1}"
SPT5_PYRFU,Q8TZK1,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2013-05-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 116, 'sequenceVersion': 1}"
TMBL2_PYRFU,Q8U3H1,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2014-05-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 93, 'sequenceVersion': 1}"
TRMBR_PYRFU,Q9HGZ9,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2014-05-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-03-01', 'entryVersion': 96, 'sequenceVersion': 1}"
TMBL1_PYRFU,Q8U4G4,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2014-05-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 85, 'sequenceVersion': 1}"
Y355_PYRFU,Q8U3V0,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 103, 'sequenceVersion': 1}"
RL14_PYRFU,Q8U009,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 101, 'sequenceVersion': 1}"
RS15_PYRFU,Q8TZD9,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2005-12-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 105, 'sequenceVersion': 1}"
RS17E_PYRFU,Q8U0U1,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 90, 'sequenceVersion': 1}"
PURP_PYRFU,Q8U0R7,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2008-09-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 111, 'sequenceVersion': 1}"
RL24_PYRFU,Q8U010,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2004-03-29', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-03-29', 'entryVersion': 97, 'sequenceVersion': 2}"
RS27_PYRFU,Q8U474,1,Evidence at protein level,Pyrococcus furiosus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 98, 'sequenceVersion': 1}"
GLT_PYRHO,O59010,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2017-07-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 150, 'sequenceVersion': 1}"
NSUN6_PYRHO,O57712,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2019-11-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 122, 'sequenceVersion': 1}"
ASRAC_PYRHO,O58478,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2019-12-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 117, 'sequenceVersion': 1}"
NADK_PYRHO,O58801,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 123, 'sequenceVersion': 1}"
DPH2_PYRHO,O58832,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2011-05-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 113, 'sequenceVersion': 1}"
STOPP_PYRHO,O59179,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2014-05-14', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 117, 'sequenceVersion': 1}"
TET_PYRHO,O59196,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2010-02-09', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 108, 'sequenceVersion': 1}"
MFNA_PYRHO,O58679,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 116, 'sequenceVersion': 1}"
NOB1_PYRHO,O58440,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 119, 'sequenceVersion': 1}"
IXTPA_PYRHO,O59580,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2011-06-28', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 127, 'sequenceVersion': 1}"
GLMA_PYRHO,O58247,1,Evidence at protein level,Pyrococcus horikoshii,"{'firstPublicDate': '2020-02-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 119, 'sequenceVersion': 1}"
